Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,36,615,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,37,15840,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,37,145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,37,44,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,37,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,37,123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,37,240,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,37,437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,37,629,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,37,844,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,37,974,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,37,1633,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,37,2362,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,37,2623,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,37,2982,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,37,2174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,37,569,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,38,16075,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,38,149,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,38,50,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,38,66,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,38,122,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,38,275,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,38,437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,38,658,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,38,886,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,38,932,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,38,1665,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,38,2407,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,38,2619,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,38,3014,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,38,2217,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,38,578,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,39,15692,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,39,156,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,39,38,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,39,56,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,39,122,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,39,253,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,39,471,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,39,621,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,39,832,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,39,955,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,39,1662,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,39,2437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,39,2533,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,39,2885,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,39,2106,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,39,565,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,40,16115,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,40,157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,40,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,40,68,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,40,109,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,40,264,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,40,437,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,40,602,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,40,914,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,40,922,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,40,1659,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,40,2448,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,40,2623,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,40,3017,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,40,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,40,623,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,41,16412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,41,157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,41,60,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,41,55,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,41,127,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,41,260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,41,499,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,41,608,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,41,879,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,41,991,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,41,1739,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,41,2395,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,41,2785,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,41,3024,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,41,2209,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,41,624,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,42,16424,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,42,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,42,47,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,42,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,42,107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,42,244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,42,447,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,42,666,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,42,865,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,42,990,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,42,1679,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,42,2475,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,42,2743,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,42,3088,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,42,2246,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,42,633,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,43,16415,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,43,110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,43,41,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,43,74,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,43,93,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,43,276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,43,431,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,43,623,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,43,865,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,43,989,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,43,1722,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,43,2545,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,43,2803,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,43,2993,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,43,2224,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,43,626,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,44,16750,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,44,170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,44,53,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,44,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,44,120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,44,258,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,44,462,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,44,662,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,44,872,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,44,989,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,44,1650,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,44,2579,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,44,2800,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,44,3111,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,44,2244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,44,716,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,45,17013,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,45,145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,45,50,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,45,69,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,45,128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,45,250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,45,488,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,45,706,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,45,869,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,45,1022,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,45,1771,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,45,2580,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,45,2778,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,45,3165,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,45,2336,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,45,656,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,46,17288,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,46,150,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,46,49,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,46,59,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,46,101,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,46,234,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,46,458,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,46,672,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,46,919,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,46,1028,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,46,1782,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,46,2596,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,46,2894,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,46,3276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,46,2404,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,46,666,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,47,17062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,47,138,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,47,53,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,47,58,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,47,113,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,47,280,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,47,473,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,47,670,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,47,895,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,47,1032,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,47,1751,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,47,2570,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,47,2846,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,47,3235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,47,2260,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,47,688,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,48,17499,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,48,136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,48,45,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,48,52,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,48,135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,48,292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,48,470,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,48,656,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,48,926,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,48,1068,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,48,1804,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,48,2596,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,48,2898,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,48,3309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,48,2335,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,48,777,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,49,17964,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,49,146,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,49,59,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,49,64,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,49,111,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,49,272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,49,477,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,49,698,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,49,972,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,49,1065,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,49,1762,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,49,2740,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,49,2957,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,49,3418,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,49,2477,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,49,746,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,50,18635,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,50,153,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,50,51,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,50,62,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,50,114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,50,282,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,50,494,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,50,712,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,50,937,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,50,1147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,50,1810,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,50,2803,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,50,3172,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,50,3533,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,50,2625,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,50,740,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,51,18378,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,51,150,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,51,54,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,51,83,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,51,103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,51,273,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,51,470,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,51,606,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,51,989,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,51,1060,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,51,1824,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,51,2773,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,51,3110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,51,3536,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,51,2569,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,51,778,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,52,18139,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,52,125,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,52,43,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,52,81,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,52,123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,52,272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,52,446,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,52,645,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,52,931,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,52,1062,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,52,1755,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,52,2753,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,52,3016,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,52,3569,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,52,2523,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,52,795,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,Insgesamt,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,0-29,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,30-34,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,35-39,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,40-44,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,45-49,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,50-54,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,55-59,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,60-64,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,65-69,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,70-74,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,75-79,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,80-84,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,85-89,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,90-94,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2014,95+,53,X ,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,Insgesamt,1,18713,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,0-29,1,152,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,30-34,1,48,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,35-39,1,69,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,40-44,1,129,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,45-49,1,265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,50-54,1,508,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,55-59,1,666,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,60-64,1,934,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,65-69,1,1087,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,70-74,1,1879,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,75-79,1,2765,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,80-84,1,3114,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,85-89,1,3620,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,90-94,1,2632,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,95+,1,845,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,Insgesamt,2,19283,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,0-29,2,154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,30-34,2,55,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,35-39,2,61,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,40-44,2,143,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,45-49,2,304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,50-54,2,467,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,55-59,2,693,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2015,60-64,2,977,e
