Statistik,Gebiet,Geschlecht,Jahr,Alter,Kalenderwoche,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,75-79,50,2114,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,80-84,50,3177,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,85-89,50,4713,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,90-94,50,3076,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,95+,50,1300,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,Insgesamt,51,20020,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,0-29,51,136,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,30-34,51,63,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,35-39,51,91,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,40-44,51,113,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,45-49,51,167,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,50-54,51,285,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,55-59,51,632,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,60-64,51,1097,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,65-69,51,1411,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,70-74,51,1699,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,75-79,51,2221,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,80-84,51,3047,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,85-89,51,4552,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,90-94,51,3135,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,95+,51,1373,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,Insgesamt,52,19825,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,0-29,52,126,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,30-34,52,36,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,35-39,52,79,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,40-44,52,103,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,45-49,52,161,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,50-54,52,281,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,55-59,52,576,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,60-64,52,1000,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,65-69,52,1393,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,70-74,52,1816,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,75-79,52,2127,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,80-84,52,2997,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,85-89,52,4754,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,90-94,52,3065,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,95+,52,1311,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,Insgesamt,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,0-29,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,30-34,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,35-39,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,40-44,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,45-49,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,50-54,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,55-59,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,60-64,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,65-69,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,70-74,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,75-79,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,80-84,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,85-89,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,90-94,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2025,95+,53,X,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,1,21954,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,1,132,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,1,30,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,1,81,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,1,119,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,1,159,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,1,292,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,1,680,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,1,1095,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,1,1536,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,1,1935,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,1,2487,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,1,3341,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,1,5209,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,1,3367,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,1,1495,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,2,23239,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,2,157,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,2,45,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,2,75,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,2,134,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,2,198,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,2,292,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,2,621,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,2,1186,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,2,1538,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,2,1971,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,2,2550,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,2,3681,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,2,5560,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,2,3624,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,2,1602,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,3,23059,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,3,135,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,3,46,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,3,87,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,3,121,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,3,190,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,3,313,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,3,630,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,3,1110,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,3,1564,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,3,1977,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,3,2574,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,3,3540,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,3,5551,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,3,3597,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,3,1622,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,4,21891,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,4,135,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,4,35,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,4,76,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,4,134,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,4,174,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,4,307,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,4,602,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,4,1053,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,4,1453,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,4,1919,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,4,2366,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,4,3385,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,4,5196,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,4,3486,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,4,1568,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,5,22055,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,5,113,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,5,41,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,5,68,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,5,99,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,5,187,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,5,331,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,5,574,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,5,1087,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,5,1524,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,5,2012,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,5,2418,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,5,3342,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,5,5343,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,5,3395,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,5,1520,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,6,22056,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,6,122,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,6,40,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,6,82,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,6,116,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,6,166,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,6,314,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,6,615,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,6,1065,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,6,1529,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,6,1971,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,6,2402,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,6,3359,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,6,5374,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,6,3395,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,6,1505,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,7,21893,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,7,139,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,7,49,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,7,83,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,7,121,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,7,201,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,7,282,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,7,640,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,7,1032,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,7,1515,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,7,1936,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,7,2475,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,7,3392,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,7,5168,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,7,3352,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,7,1505,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,8,21368,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,8,117,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,8,34,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,8,92,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,8,120,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,8,194,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,8,298,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,8,599,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,8,1052,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,8,1516,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,8,1895,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,8,2328,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,8,3344,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,8,4953,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,8,3378,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,8,1448,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,9,21034,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,9,115,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,9,38,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,9,72,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,9,113,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,9,164,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,9,282,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,9,589,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,9,1034,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,9,1460,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,9,1925,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,9,2315,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,9,3292,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,9,4991,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,9,3189,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,9,1455,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10,19833,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,10,110,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,10,38,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,10,80,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,10,116,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,10,176,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,10,298,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,10,512,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,10,1086,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,10,1472,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,10,1801,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,10,2259,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,10,3021,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,10,4538,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,10,3019,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,10,1307,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11,19549,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,11,122,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,11,42,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,11,68,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,11,103,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,11,197,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,11,253,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,11,574,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,11,972,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,11,1446,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,11,1782,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,11,2212,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,11,3025,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,11,4571,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,11,2901,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,11,1282,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12,19539,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,12,109,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,12,46,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,12,73,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,12,89,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,12,162,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,12,277,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,12,588,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,12,970,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,12,1422,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,12,1803,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,12,2261,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,12,2998,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,12,4486,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,12,3025,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,12,1232,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,13,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,14,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,55-59,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,60-64,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,65-69,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,70-74,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,75-79,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,80-84,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,85-89,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,90-94,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,95+,15,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,0-29,16,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,30-34,16,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,35-39,16,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,40-44,16,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,45-49,16,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,50-54,16,...,p
